Description,NES,p.adjust,cell_type,negLog_padjust
MACROPHAGE DIFFERENTIATION,1.8640942024371314,0.016190043484955063,EC1.3,1.7907519847703652
REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN,1.9181323378768442,0.016288521799404206,EC1.3,1.78811832658719
TRIGLYCERIDE METABOLIC PROCESS,1.8382640905883327,0.016513565782944245,EC1.3,1.7821591391751637
REGULATION OF CELLULAR COMPONENT SIZE,1.6295966513734144,0.016537453126974008,EC1.3,1.7815313737477767
LIPID METABOLIC PROCESS,1.404472151120591,0.016692386967719595,EC1.3,1.7774815559039367
REGULATION OF NERVOUS SYSTEM PROCESS,1.8527371155226282,0.016808454573150545,EC1.3,1.7744722152462404
REGULATION OF NITRIC OXIDE SYNTHASE ACTIVITY,1.9092037361045069,0.017006710591265066,EC1.3,1.7693796787571767
REACTIVE OXYGEN SPECIES BIOSYNTHETIC PROCESS,1.908931692867193,0.017006710591265066,EC1.3,1.7693796787571767
REGULATION OF MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1.8723866291176616,0.017201489556353606,EC1.3,1.7644339439008956
EMBRYO DEVELOPMENT,-1.3755380999149152,0.01748185079167968,EC1.3,1.757412590805514
VIRAL GENOME REPLICATION,1.7011788114650859,0.01750782184209727,EC1.3,1.7567678813751066
SEQUESTERING OF CALCIUM ION,1.8052280130572114,0.01808846713804528,EC1.3,1.7425982347816882
ORGANIC ACID BIOSYNTHETIC PROCESS,-1.6269531860517616,0.01808846713804528,EC1.3,1.7425982347816882
CELLULAR RESPONSE TO INORGANIC SUBSTANCE,1.7491770212817341,0.018164240472032234,EC1.3,1.7407827572123091
CHROMOSOME ORGANIZATION,-1.3247554822939995,0.018267557775939833,EC1.3,1.738319510410435
MESONEPHROS DEVELOPMENT,-1.8910514088258845,0.018381989379148284,EC1.3,1.7356074891613777
IMPORT INTO CELL,1.6923767241792758,0.018596003663288764,EC1.3,1.7305803769358241
RNA PHOSPHODIESTER BOND HYDROLYSIS,-1.7354898905987082,0.01882874019672491,EC1.3,1.725178737015408
ICOSANOID BIOSYNTHETIC PROCESS,1.8307530014169142,0.018935665726907424,EC1.3,1.7227194216527444
CARBOHYDRATE DERIVATIVE CATABOLIC PROCESS,1.753031094381123,0.019081693560558294,EC1.3,1.7193830829146743
STRESS ACTIVATED PROTEIN KINASE SIGNALING CASCADE,1.6807775375270728,0.019179072873799854,EC1.3,1.7171723906755036
INTERLEUKIN 17 PRODUCTION,1.8958940065315217,0.019503112814973633,EC1.3,1.7098960670745842
ENTRY INTO HOST,1.7421400920360672,0.01957587116126726,EC1.3,1.7082789019590263
ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME,-1.9305948878018098,0.020583918366892648,EC1.3,1.6864719491489712
TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING,-1.8160824345805386,0.020600018612532855,EC1.3,1.686132387236834
POSITIVE REGULATION OF LEUKOCYTE DEGRANULATION,1.8847204197253669,0.02099715132143722,EC1.3,1.6778396218994
RENAL TUBULE DEVELOPMENT,-1.8811872176273212,0.02226296393389309,EC1.3,1.6524170172499633
RECEPTOR SIGNALING PATHWAY VIA STAT,1.7047452693924192,0.02226296393389309,EC1.3,1.6524170172499633
ESTABLISHMENT OF RNA LOCALIZATION,-1.717959822004493,0.02236694447129971,EC1.3,1.6503933404402416
MONOCYTE DIFFERENTIATION,1.834403461479343,0.022618442155715537,EC1.3,1.6455373103953117
ORGANOPHOSPHATE CATABOLIC PROCESS,1.717852829405297,0.02274965993970953,EC1.3,1.6430250907612187
BIOLOGICAL PROCESS INVOLVED IN INTERACTION WITH HOST,1.6411704891891346,0.02274965993970953,EC1.3,1.6430250907612187
AMYLOID FIBRIL FORMATION,1.8246230307640654,0.022816869436658043,EC1.3,1.641743942724582
NEGATIVE REGULATION OF COLD INDUCED THERMOGENESIS,1.84278303564814,0.02284709113423264,EC1.3,1.641169085956021
POSITIVE REGULATION OF AUTOPHAGY,1.6940477107069911,0.02286135293398071,EC1.3,1.64089807164959
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION,1.792864141360052,0.023088411630893552,EC1.3,1.6366059433784375
NEGATIVE REGULATION OF CELL DEVELOPMENT,1.8129268837380235,0.023206068808987974,EC1.3,1.6343984243509142
MITOCHONDRIAL GENE EXPRESSION,-1.7972714670928192,0.023213492136532295,EC1.3,1.6342595212612823
VASCULAR PROCESS IN CIRCULATORY SYSTEM,1.6950609587428753,0.02401074493636435,EC1.3,1.6195943656933391
REGULATION OF MAP KINASE ACTIVITY,1.6947276475112412,0.02401074493636435,EC1.3,1.6195943656933391
CELLULAR RESPONSE TO NITROGEN COMPOUND,1.4852464116124982,0.02426181311998862,EC1.3,1.6150767468089948
RESPONSE TO ALCOHOL,1.667989671754198,0.024367869731057444,EC1.3,1.6131824357100246
REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS,1.4200346170482065,0.024367869731057444,EC1.3,1.6131824357100246
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY,1.7316479546051415,0.024369070678698743,EC1.3,1.6131610324405787
POSITIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING,-1.8872299302001483,0.025039613358930967,EC1.3,1.6013723814272294
METHYLATION,-1.517305789256503,0.025039613358930967,EC1.3,1.6013723814272294
REGULATION OF B CELL MEDIATED IMMUNITY,1.7652351210323447,0.025109512558053233,EC1.3,1.6001617180080048
AMINO ACID ACTIVATION,-1.8283951527603794,0.02519768791208609,EC1.3,1.5986393073569316
CELLULAR EXTRAVASATION,1.8130031481631583,0.02519768791208609,EC1.3,1.5986393073569316
T CELL RECEPTOR SIGNALING PATHWAY,1.7478803502795621,0.02519768791208609,EC1.3,1.5986393073569316
CELL CELL ADHESION VIA PLASMA MEMBRANE ADHESION MOLECULES,-1.7590777939944777,0.02532656030028042,EC1.3,1.596423789445352
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE I,-1.963891273883869,0.02570300276683499,EC1.3,1.5900161370232309
POSITIVE REGULATION OF TELOMERE MAINTENANCE,-1.878596442882678,0.02570300276683499,EC1.3,1.5900161370232309
MONOCARBOXYLIC ACID TRANSPORT,1.7664083057675797,0.02616744735408114,EC1.3,1.582238640910263
CELLULAR RESPONSE TO INTERLEUKIN 1,1.760683921493845,0.027201654451153686,EC1.3,1.5654046806292055
OLIGOSACCHARIDE METABOLIC PROCESS,1.849897727862909,0.027377992127149007,EC1.3,1.5625984057299631
POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION,1.7581783144033518,0.027377992127149007,EC1.3,1.5625984057299631
MRNA PROCESSING,-1.4347281330762216,0.027377992127149007,EC1.3,1.5625984057299631
REGULATION OF CD4 POSITIVE ALPHA BETA T CELL DIFFERENTIATION,1.863841271601354,0.027570734113140233,EC1.3,1.559551669982681
CELL JUNCTION ORGANIZATION,1.4624430424161872,0.027570734113140233,EC1.3,1.559551669982681
BIOMINERALIZATION,1.695882946539883,0.02758741554718905,EC1.3,1.559288983325383
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION,1.7718228628670367,0.027944328638140382,EC1.3,1.5537063198377856
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH,1.6759763976402853,0.027944328638140382,EC1.3,1.5537063198377856
NEGATIVE REGULATION OF CELL DIFFERENTIATION,1.504398211610782,0.027944328638140382,EC1.3,1.5537063198377856
REGULATION OF SIGNALING RECEPTOR ACTIVITY,1.7759842841090354,0.028100401989902334,EC1.3,1.5512874672569266
REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,1.7925224548443643,0.028126226122642234,EC1.3,1.5508885360204658
NEGATIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS,1.7955673946325685,0.028249553922321327,EC1.3,1.5489884055650343
I KAPPAB KINASE NF KAPPAB SIGNALING,1.5816154513890646,0.02830092700830847,EC1.3,1.5481993387513493
RESPONSE TO AXON INJURY,1.7761266119925008,0.028782998778237246,EC1.3,1.540863960747043
NEGATIVE REGULATION OF DEPHOSPHORYLATION,1.810528684185373,0.02906369284104919,EC1.3,1.5366492049520546
CARDIAC VENTRICLE DEVELOPMENT,-1.7908343750802962,0.029414266839848668,EC1.3,1.5314419720725996
POSITIVE REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY,1.7983797962711494,0.029686520800542567,EC1.3,1.5274406978456943
REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE ACTIVITY,1.797410283323538,0.029774879955012424,EC1.3,1.5261499808101147
NEGATIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,1.8420769277705085,0.029910023118194358,EC1.3,1.5241832512916387
POSITIVE REGULATION OF DENDRITE MORPHOGENESIS,-1.8247962671946665,0.029910023118194358,EC1.3,1.5241832512916387
POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,1.7876520501203914,0.029910023118194358,EC1.3,1.5241832512916387
LYSOSOMAL TRANSPORT,1.7096765891756212,0.029910023118194358,EC1.3,1.5241832512916387
ADENYLATE CYCLASE ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1.763259570858024,0.030185558627562913,EC1.3,1.5202007824865698
REGULATION OF P38MAPK CASCADE,1.8472491640175706,0.030321470176317998,EC1.3,1.5182497451909378
REGULATION OF TUBE SIZE,1.7797292435864593,0.030528301693557015,EC1.3,1.5152973550734956
GLYCEROLIPID CATABOLIC PROCESS,1.8270469737972304,0.0308005962275873,EC1.3,1.511440876491605
REGULATION OF HEART GROWTH,1.7368689464014415,0.030882274663291503,EC1.3,1.5102907187853492
ENSHEATHMENT OF NEURONS,1.7026789508322548,0.030903666729976246,EC1.3,1.5099899883382792
REGULATION OF LEUKOCYTE APOPTOTIC PROCESS,1.7750387853623568,0.031296721209072495,EC1.3,1.5045011587920474
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS,-1.6816105398414822,0.031716602851027606,EC1.3,1.4987133359213562
MEMBRANE ORGANIZATION,1.443447786937031,0.031997869088530695,EC1.3,1.4948789427396876
POSITIVE REGULATION OF CELL DIFFERENTIATION,1.4510624342233407,0.03223099968120361,EC1.3,1.4917262241402438
REGULATION OF PEPTIDE TRANSPORT,1.7065818643616637,0.032270045104891114,EC1.3,1.491200427568155
REGULATION OF CATION TRANSMEMBRANE TRANSPORT,1.609698241807066,0.0323776423075791,EC1.3,1.489754779118413
REGULATION OF STEM CELL DIFFERENTIATION,-1.7794349058158325,0.032573789074994156,EC1.3,1.4871317201379564
RESPONSE TO NITROGEN COMPOUND,1.392828267437042,0.032573789074994156,EC1.3,1.4871317201379564
REGULATION OF LIPASE ACTIVITY,1.7273776021949987,0.03275727492563613,EC1.3,1.4846922343226272
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT,1.6472926245834925,0.03278417393096258,EC1.3,1.4843357548598854
SYNAPTIC SIGNALING,1.4821313051563219,0.03318128367669309,EC1.3,1.4791068165358774
REGULATION OF SUPEROXIDE METABOLIC PROCESS,1.8122834954895823,0.03420492486095847,EC1.3,1.4659113592668238
RNA SPLICING VIA TRANSESTERIFICATION REACTIONS,-1.4670372115472603,0.03424339057996859,EC1.3,1.4654232405699796
ANATOMICAL STRUCTURE FORMATION INVOLVED IN MORPHOGENESIS,1.3567787919138483,0.034620379889965,EC1.3,1.4606681709143992
REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY,1.823806215080695,0.03464710443519983,EC1.3,1.4603330548576858
REGULATION OF STRESS ACTIVATED PROTEIN KINASE SIGNALING CASCADE,1.6138599160803897,0.03464710443519983,EC1.3,1.4603330548576858
POSITIVE REGULATION OF I KAPPAB KINASE NF KAPPAB SIGNALING,1.5910735668356908,0.03464710443519983,EC1.3,1.4603330548576858
RESPONSE TO TUMOR NECROSIS FACTOR,1.5748941882864669,0.03464710443519983,EC1.3,1.4603330548576858
P38MAPK CASCADE,1.7591409069219577,0.03476282194443441,EC1.3,1.4588849760337488
REGULATION OF TELOMERE MAINTENANCE,-1.69496806030251,0.03497074830682007,EC1.3,1.4562950745238787
POSITIVE REGULATION OF INTERFERON BETA PRODUCTION,1.81477737911191,0.03507500152193239,EC1.3,1.455002301455217
PEPTIDE METABOLIC PROCESS,-1.330202697549712,0.03517929098992306,EC1.3,1.4537129176433938
POSITIVE REGULATION OF CALCIUM ION TRANSPORT,1.733498329965535,0.03533488073722279,EC1.3,1.451796370183515
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY,1.666793383050124,0.03535873295657746,EC1.3,1.4515033058712326
PHENOL CONTAINING COMPOUND METABOLIC PROCESS,1.822293778975882,0.035838027447743184,EC1.3,1.445655902250309
NEGATIVE REGULATION OF MOLECULAR FUNCTION,1.3706344447840493,0.036234913560627115,EC1.3,1.4408727703657787
DNA GEOMETRIC CHANGE,-1.7544685267532054,0.036316408407123045,EC1.3,1.4398971085566674
MUSCLE CELL PROLIFERATION,1.645210822117727,0.03685150381530832,EC1.3,1.433544784999926
SYNAPSE ORGANIZATION,1.5630830764043167,0.03685150381530832,EC1.3,1.433544784999926
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,1.8171879769150823,0.037025777289466315,EC1.3,1.4314958154810908
REGULATION OF ANIMAL ORGAN MORPHOGENESIS,-1.655629379329438,0.03721205032352467,EC1.3,1.429316400398745
POSITIVE REGULATION OF TRANSFERASE ACTIVITY,1.5058380838496772,0.03721205032352467,EC1.3,1.429316400398745
REGULATION OF PROTEIN KINASE ACTIVITY,1.436601629020452,0.03732654152936038,EC1.3,1.4279822475313895
ACTION POTENTIAL,1.7123795439009766,0.037418642033238136,EC1.3,1.4269119776102648
CHEMICAL SYNAPTIC TRANSMISSION POSTSYNAPTIC,1.7651299807449374,0.03792091067932059,EC1.3,1.4211212415276784
CONNECTIVE TISSUE DEVELOPMENT,-1.5179668811040847,0.03794083516921049,EC1.3,1.4208931134740435
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE,1.700443469072551,0.03832450527433721,EC1.3,1.4165234426839506
MITOTIC SPINDLE ORGANIZATION,-1.7089020920581295,0.038604268223108404,EC1.3,1.4133646755545184
JNK CASCADE,1.6197112567788996,0.038794278347677146,EC1.3,1.4112323224796612
PHOSPHATIDYLINOSITOL 3 KINASE SIGNALING,1.6283249691203006,0.03879658995101754,EC1.3,1.4112064452959823
REGULATION OF POSTSYNAPTIC MEMBRANE POTENTIAL,1.7659883710517936,0.03885050197685471,EC1.3,1.410603365424981
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE SIGNALING,1.7332951968277528,0.038924136919088026,EC1.3,1.4097810084434161
ACTIN FILAMENT POLYMERIZATION,1.712229559629315,0.03917749464025674,EC1.3,1.4069633401304915
POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORT,1.7150023212705203,0.03948387891018699,EC1.3,1.4035801886634958
POSITIVE REGULATION OF CHOLESTEROL EFFLUX,1.7492041139693653,0.039560448959895786,EC1.3,1.4027387883665938
REGULATION OF OXIDOREDUCTASE ACTIVITY,1.6940571732689789,0.039560448959895786,EC1.3,1.4027387883665938
MAINTENANCE OF CELL NUMBER,-1.6653589978974481,0.039560448959895786,EC1.3,1.4027387883665938
NEGATIVE REGULATION OF EPITHELIAL CELL MIGRATION,1.7425488145846377,0.040621082547910435,EC1.3,1.391248506871163
REGULATION OF NEUROTRANSMITTER LEVELS,1.638248479211764,0.04077932693074715,EC1.3,1.389559946597966
ACTIVATION OF INNATE IMMUNE RESPONSE,1.727673631397735,0.040818151526812556,EC1.3,1.3891466664470475
REGULATION OF LIPID CATABOLIC PROCESS,1.7902572682497004,0.041317817374550286,EC1.3,1.3838626282759658
NEGATIVE REGULATION OF PHOSPHORUS METABOLIC PROCESS,1.4631093433707383,0.041317817374550286,EC1.3,1.3838626282759658
ESTABLISHMENT OF TISSUE POLARITY,-1.7957155986453777,0.04154508255072919,EC1.3,1.3814803737443437
PHOSPHATIDYLINOSITOL DEPHOSPHORYLATION,1.7965083185862314,0.04165309755916082,EC1.3,1.3803526964701736
REGULATION OF BLOOD PRESSURE,1.7050309202718443,0.042295667727492665,EC1.3,1.3737041143838047
VACUOLAR LOCALIZATION,1.6863658371570116,0.042295667727492665,EC1.3,1.3737041143838047
RESPONSE TO ORGANIC CYCLIC COMPOUND,1.4231894842623611,0.042295667727492665,EC1.3,1.3737041143838047
NEGATIVE REGULATION OF NERVOUS SYSTEM DEVELOPMENT,1.732567593488551,0.042605386517979016,EC1.3,1.370535490400805
EMBRYONIC MORPHOGENESIS,-1.3969415725528525,0.042823749994593985,EC1.3,1.3683153050319947
GLOMERULUS DEVELOPMENT,1.7342910618986342,0.04305983292896706,EC1.3,1.365927659560568
REGULATION OF TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,1.7336920972345977,0.04307025441771031,EC1.3,1.3658225628350005
ENDOTHELIAL CELL APOPTOTIC PROCESS,1.7305911543600014,0.04307025441771031,EC1.3,1.3658225628350005
RNA DEPENDENT DNA BIOSYNTHETIC PROCESS,-1.7173474779385696,0.043573528010480214,EC1.3,1.3607772751926952
INNER EAR MORPHOGENESIS,-1.7803398385250935,0.044723847097309644,EC1.3,1.349460845969759
CELLULAR RESPONSE TO VIRUS,1.6962281995612603,0.044910760516066746,EC1.3,1.34764959055887
CELL DIFFERENTIATION IN SPINAL CORD,-1.751368814196542,0.045113922495061166,EC1.3,1.3456894109004984
POSITIVE REGULATION OF MAP KINASE ACTIVITY,1.6575272303546815,0.045113922495061166,EC1.3,1.3456894109004984
PROCESS UTILIZING AUTOPHAGIC MECHANISM,1.4375880321124634,0.045113922495061166,EC1.3,1.3456894109004984
REGULATION OF PHOSPHATASE ACTIVITY,1.6836824523929186,0.04530548693577848,EC1.3,1.3438491975097653
REGULATION OF PHOSPHOLIPASE C ACTIVITY,1.772009565271174,0.04531830002163622,EC1.3,1.34372638974134
NEURON DEATH IN RESPONSE TO OXIDATIVE STRESS,1.786240971453763,0.04544567741960485,EC1.3,1.342507418538583
CARTILAGE DEVELOPMENT,-1.6299903177935688,0.04548574285260982,EC1.3,1.3421247081939507
NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,1.7788127604632984,0.04563320479506962,EC1.3,1.3407190298918215
NEGATIVE REGULATION OF CATALYTIC ACTIVITY,1.4156929161271583,0.04578550973340903,EC1.3,1.3392719464182385
ACTIN FILAMENT BASED PROCESS,1.3813155683013163,0.04578550973340903,EC1.3,1.3392719464182385
GLYCEROPHOSPHOLIPID METABOLIC PROCESS,1.5785946243597997,0.04615476196511052,EC1.3,1.3357834844868197
REGULATION OF CATION CHANNEL ACTIVITY,1.6543279538461286,0.04617185060115574,EC1.3,1.3356227182631675
MORPHOGENESIS OF A BRANCHING STRUCTURE,-1.606124946229866,0.04632028878250653,EC1.3,1.3342287416757388
REGULATION OF JNK CASCADE,1.656870335967087,0.04652927560289233,EC1.3,1.3322737087844956
ANATOMICAL STRUCTURE HOMEOSTASIS,1.587820680152344,0.046681636133587015,EC1.3,1.3308539308756786
MUSCLE SYSTEM PROCESS,1.5369851762268292,0.04691711811235872,EC1.3,1.3286686723096781
ENZYME LINKED RECEPTOR PROTEIN SIGNALING PATHWAY,1.3677446199243328,0.04691711811235872,EC1.3,1.3286686723096781
GLIAL CELL MIGRATION,1.7749442045599975,0.047209526201483415,EC1.3,1.3259703581604383
MODULATION BY HOST OF VIRAL PROCESS,1.7752986038113765,0.047418104898460385,EC1.3,1.3240558069286372
PLASMA LIPOPROTEIN PARTICLE CLEARANCE,1.723800998932152,0.04750910492214342,EC1.3,1.3232231516695296
CELLULAR LIPID CATABOLIC PROCESS,1.6126692138316328,0.04888402983763621,EC1.3,1.3108329994899566
HORMONE TRANSPORT,1.551112270808474,0.04936118011968866,EC1.3,1.3066144658033783
SENSORY ORGAN DEVELOPMENT,-1.379048095831145,0.04953166999150725,EC1.3,1.305117029258209
MATURATION OF SSU RRNA FROM TRICISTRONIC RRNA TRANSCRIPT SSU RRNA 5 8S RRNA LSU RRNA,-1.7685297005234022,0.04991213038065845,EC1.3,1.3017938929104997
IMMUNE RESPONSE,1.7914060971657362,0.00521354634230395,EC3,2.2828667617380254
T CELL RECEPTOR SIGNALING PATHWAY,2.2212150720324995,0.015226755159056476,EC3,1.8173926355121963
ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,2.1771440291405217,0.015226755159056476,EC3,1.8173926355121963
INFLAMMATORY RESPONSE,1.8596671738000974,0.015226755159056476,EC3,1.8173926355121963
REGULATION OF IMMUNE SYSTEM PROCESS,1.664300787531186,0.015226755159056476,EC3,1.8173926355121963
DEFENSE RESPONSE,1.627035833289014,0.015226755159056476,EC3,1.8173926355121963
P38MAPK CASCADE,2.2646119671969753,0.02924481735246588,EC3,1.5339510866639314
MYELOID LEUKOCYTE DIFFERENTIATION,2.024676438507894,0.02924481735246588,EC3,1.5339510866639314
IMMUNE RESPONSE REGULATING SIGNALING PATHWAY,1.8546178975927043,0.02924481735246588,EC3,1.5339510866639314
LEUKOCYTE DIFFERENTIATION,1.8179961429419407,0.02924481735246588,EC3,1.5339510866639314
HUMORAL IMMUNE RESPONSE,2.1987996211124767,0.035529179313803685,EC3,1.4494148241347322
SODIUM ION TRANSMEMBRANE TRANSPORT,2.1332704460228005,0.035529179313803685,EC3,1.4494148241347322
B CELL MEDIATED IMMUNITY,2.1328650288754645,0.035529179313803685,EC3,1.4494148241347322
LOCOMOTORY BEHAVIOR,1.9531223388950667,0.035529179313803685,EC3,1.4494148241347322
REGULATION OF CELL ACTIVATION,1.7796370833665716,0.035529179313803685,EC3,1.4494148241347322
POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS,1.6940397060277168,0.035529179313803685,EC3,1.4494148241347322
REGULATION OF IMMUNE RESPONSE,1.663712067759127,0.035529179313803685,EC3,1.4494148241347322
ANTIGEN PROCESSING AND PRESENTATION,2.1200069973602162,0.04485086911472426,EC3,1.348229136832336
REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,2.065742604436417,0.045829651117658084,EC3,1.3388534488484416
CARTILAGE DEVELOPMENT,-1.9787589909360632,0.045829651117658084,EC3,1.3388534488484416
NON CANONICAL WNT SIGNALING PATHWAY,-1.957413438024765,0.045829651117658084,EC3,1.3388534488484416
EXTERNAL ENCAPSULATING STRUCTURE ORGANIZATION,-1.8687308675355172,0.046447277657095935,EC3,1.333039735559436
POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,2.1828451959874884,0.047769536098912185,EC3,1.3208489762310034
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN,2.118238806263069,0.047769536098912185,EC3,1.3208489762310034
NEGATIVE REGULATION OF INFLAMMATORY RESPONSE,2.1002273032451577,0.047769536098912185,EC3,1.3208489762310034
REGULATION OF MYELOID CELL DIFFERENTIATION,1.918272400173807,0.047769536098912185,EC3,1.3208489762310034
IMMUNE RESPONSE REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY,1.8440854855806097,0.047769536098912185,EC3,1.3208489762310034
CYTOKINE PRODUCTION,1.682147915820669,0.047769536098912185,EC3,1.3208489762310034
