p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3079100711705706e-56,1.2149843920800838,0.596,0.3,2.5271438395157765e-52,Neutrophils,Marcksl1
1.6431027541254014e-56,0.5753007126160237,0.357,0.124,3.1748031415211007e-52,Neutrophils,Rasgrp4
2.5216187689876775e-56,1.0306976465287672,0.376,0.14,4.87227178543799e-52,Neutrophils,Bcl2l11
2.6993796022494345e-56,0.5977167172697575,0.317,0.103,5.2157412674663576e-52,Neutrophils,1600010M07Rik
6.478589176791219e-56,0.9474627179841697,0.991,0.803,1.2517930007395994e-51,Neutrophils,S100a6
1.224970751967688e-55,0.7663665152917852,0.425,0.181,2.3668884869519667e-51,Neutrophils,Sp140
1.4699865570871468e-55,1.0109862687544373,0.533,0.283,2.840308025603785e-51,Neutrophils,Hif1a
1.946721133643537e-54,1.0121554295048125,0.603,0.37,3.761454574426042e-50,Neutrophils,Map3k5
2.8182002312324436e-54,1.0433657382869912,0.62,0.359,5.445326486787328e-50,Neutrophils,Fgl2
7.33793302595011e-54,0.9016358556034338,0.57,0.319,1.4178354192740804e-49,Neutrophils,Por
8.445431826119331e-54,0.8667113511548062,0.378,0.149,1.6318263374427773e-49,Neutrophils,Atg7
9.45160418696722e-54,0.5352197571297214,0.322,0.105,1.8262389610058064e-49,Neutrophils,Rin3
1.0870378174724205e-53,1.0757995299662035,0.636,0.439,2.1003744709202108e-49,Neutrophils,Cux1
2.551178495380828e-53,0.7863802181166142,0.369,0.14,4.929387088774836e-49,Neutrophils,Trim30d
2.6064983329339187e-53,0.9563409739351819,0.488,0.222,5.036276078894918e-49,Neutrophils,Arhgap24
1.2647282295542425e-52,0.8284821641416262,0.444,0.204,2.4437078851447075e-48,Neutrophils,Hdac4
2.0466754685669475e-52,0.885363003456594,0.77,0.643,3.954586340365056e-48,Neutrophils,Pkm
2.1029772072271384e-52,1.0037510893347696,0.704,0.473,4.0633725598042766e-48,Neutrophils,Birc3
2.7691829417936575e-52,0.7554809848450625,0.857,0.774,5.350615280133705e-48,Neutrophils,Atp6v1g1
9.515652979570476e-52,0.619949767810796,0.376,0.144,1.8386144687126075e-47,Neutrophils,Il17ra
2.2362860275955634e-51,0.8116298444731033,0.702,0.508,4.3209518625201475e-47,Neutrophils,Grb2
8.069343886610632e-51,0.9075174144178788,0.901,0.726,1.5591586257709064e-46,Neutrophils,Atp2b1
1.1384183682274388e-50,1.1134458637817075,0.566,0.346,2.199651971089057e-46,Neutrophils,Ralgapa1
1.5822527283771888e-50,1.0013715833168848,0.477,0.227,3.0572287217704043e-46,Neutrophils,Gch1
2.930015353059675e-50,1.1360572256565593,0.535,0.271,5.661375665181904e-46,Neutrophils,Pde7b
9.08379158005496e-50,0.9004463769597026,0.444,0.2,1.7551702090982193e-45,Neutrophils,Tgm2
2.0376781202391053e-49,1.3120935890785572,0.601,0.366,3.9372016639259995e-45,Neutrophils,Mpp7
4.323371998222617e-49,0.7034330777560303,0.371,0.152,8.353619374965741e-45,Neutrophils,Ubap1
2.950862083418583e-48,0.5389120237856854,0.35,0.132,5.701655717581386e-44,Neutrophils,Pstpip1
5.259401475083763e-48,0.5380055660451973,0.254,0.076,1.0162215530156847e-43,Neutrophils,Fuca2
8.069346603142916e-48,0.45046006286640417,1,0.999,1.5591591506592743e-43,Neutrophils,Malat1
1.096866273517971e-47,1.057962549766619,0.493,0.263,2.1193650136914234e-43,Neutrophils,Snx10
1.811684053159357e-47,0.5860740506155602,0.986,0.949,3.5005359275145096e-43,Neutrophils,Cdc42
1.9393302318664576e-47,0.6574061102932994,0.354,0.14,3.747173874012369e-43,Neutrophils,Tctex1d2
3.978011686767141e-47,1.136401457072018,0.674,0.489,7.68631418117147e-43,Neutrophils,Jdp2
9.41194079823286e-47,0.7595614217476296,0.516,0.294,1.8185752010345532e-42,Neutrophils,Fam32a
1.6441179987383622e-46,0.9258084980515819,0.617,0.428,3.1767647971622633e-42,Neutrophils,Atp6v1e1
1.8760912445855633e-46,0.9333190112312219,0.603,0.396,3.624983502788225e-42,Neutrophils,Diaph1
4.070120230153772e-46,0.8769774042401688,0.57,0.375,7.864286308703118e-42,Neutrophils,Atg3
6.003330282579603e-46,1.0469569630920876,0.498,0.273,1.159963477200031e-41,Neutrophils,Dusp16
7.441531940290912e-46,1.0449310762323962,0.69,0.556,1.4378528015030101e-41,Neutrophils,Tra2a
2.36608529889793e-45,0.5522025863977571,0.279,0.092,4.57175001453058e-41,Neutrophils,Slc2a1
2.424029434357244e-45,0.7909328923862186,0.512,0.288,4.683709673065067e-41,Neutrophils,Cox17
2.7903030715855478e-45,0.8918548348108484,0.627,0.444,5.391423594917595e-41,Neutrophils,Atp6v0d1
6.570666884831618e-45,1.026207728411066,0.657,0.531,1.2695842554871652e-40,Neutrophils,Tgoln1
8.877819342584822e-45,0.4908676371595839,0.298,0.104,1.7153722533742393e-40,Neutrophils,Dok3
1.0174124857567174e-44,0.7710753290690877,0.85,0.77,1.9658444049791295e-40,Neutrophils,Msn
1.1338244990342135e-44,0.9178674708062062,0.423,0.198,2.1907756970339073e-40,Neutrophils,Traf3
1.6248306332624044e-44,0.8378257558613383,0.599,0.391,3.139497749589618e-40,Neutrophils,Ptpn1
2.1293621806787502e-44,0.9128239368473644,0.549,0.315,4.114353605507481e-40,Neutrophils,Cyth1
6.772979174492571e-44,0.6880609393979924,1,0.999,1.3086750360954547e-39,Neutrophils,Gm42418
1.1138742935803324e-43,0.9548005360128715,0.667,0.544,2.1522279100559182e-39,Neutrophils,Kras
2.4716316787704386e-43,0.9747782663497976,0.622,0.448,4.775686729720241e-39,Neutrophils,Ehd1
2.5805686821270448e-43,1.3870049823683617,0.46,0.23,4.986174807605876e-39,Neutrophils,Isg15
2.7799498575722346e-43,0.9003901820873743,0.556,0.353,5.3714191148010715e-39,Neutrophils,Notch2
3.155811504500308e-43,0.8726597139443201,0.469,0.257,6.097658988995495e-39,Neutrophils,Ddit3
7.863345411947217e-43,0.5992146774483899,0.423,0.194,1.5193556004964413e-38,Neutrophils,Arhgap45
8.4276629221110935e-43,0.6170759233791392,0.977,0.909,1.6283930298103055e-38,Neutrophils,Arpc2
1.0398054246858585e-42,0.7701333548711615,0.58,0.357,2.0091120415780159e-38,Neutrophils,Fosl2
1.4385785674907258e-42,0.6426489872971599,0.42,0.195,2.7796215081055805e-38,Neutrophils,Tuba1c
2.340291693568641e-42,0.8045011071164108,0.495,0.255,4.521911610313328e-38,Neutrophils,Tgif1
2.403780184399527e-42,0.6715173636069321,0.359,0.148,4.644584072296766e-38,Neutrophils,Fam107b
3.23808291074596e-42,1.0044243088652767,0.582,0.402,6.256623800143344e-38,Neutrophils,Prdx6
3.473996911306135e-42,0.7697694087394356,0.899,0.717,6.712456832025714e-38,Neutrophils,Marcks
3.9319487868058145e-42,0.8536996609368345,0.582,0.4,7.597311445866194e-38,Neutrophils,Hectd1
4.680080724691589e-42,0.867599155620574,0.516,0.316,9.042851976249089e-38,Neutrophils,Vps4b
5.4529743850062535e-42,0.5892208275726719,0.336,0.132,1.0536237106709084e-37,Neutrophils,Vav1
7.92835681454711e-42,0.6118247370185561,0.927,0.727,1.5319171037067926e-37,Neutrophils,Anxa2
7.661463249977126e-41,1.1934356620801574,0.7,0.551,1.4803479291605803e-36,Neutrophils,Pbx1
1.1259609204071392e-40,0.8329107974625425,0.826,0.773,2.1755816904106743e-36,Neutrophils,Tax1bp1
3.677703517896191e-39,0.6527004786939101,0.817,0.632,7.10605873727902e-35,Neutrophils,Fnip1
5.178422410132043e-39,0.6329196964994084,0.453,0.234,1.0005747780857134e-34,Neutrophils,Hcls1
1.1467511879999098e-38,0.6569291980177665,0.887,0.822,2.2157526454534257e-34,Neutrophils,Pafah1b1
1.3439676930500142e-38,0.8010394891423024,0.577,0.408,2.5968143765112374e-34,Neutrophils,Tnfrsf1a
2.2238711421177348e-38,0.4942993166325509,0.279,0.102,4.296963820799887e-34,Neutrophils,Dock5
3.599893355477977e-38,0.5939910203508942,1,0.968,6.955713941454547e-34,Neutrophils,Ftl1
4.2958544654676053e-38,2.0096621537966897,0.575,0.348,8.300449998176507e-34,Neutrophils,Tnf
8.072112181402099e-38,0.5480201025551517,0.279,0.106,1.5596935156905136e-33,Neutrophils,Glrx
1.4034456916663585e-37,0.8014270087016047,0.399,0.197,2.711737765437738e-33,Neutrophils,Jak2
3.6211087134496862e-37,0.5294042869533699,0.991,0.92,6.996706256127484e-33,Neutrophils,Cyba
8.332124542150922e-37,0.7534275890700051,0.439,0.236,1.609933104034401e-32,Neutrophils,Tmem189
1.862413513356367e-36,0.6256528746829337,0.357,0.16,3.5985553905071724e-32,Neutrophils,Zswim4
6.387536154202212e-36,0.5574174631560642,0.979,0.925,1.2341997357149513e-31,Neutrophils,Gnai2
8.002234499056604e-36,0.7086999755501042,0.535,0.36,1.546191749907717e-31,Neutrophils,Capza1
8.90404301272986e-36,0.606237684569048,0.397,0.194,1.7204391909196637e-31,Neutrophils,Arhgap30
9.472322635272616e-36,0.7774597749303852,0.514,0.34,1.8302421795873748e-31,Neutrophils,Tbc1d15
1.0839091018303371e-35,0.48033134438326014,0.251,0.088,2.0943291665565775e-31,Neutrophils,Rap1gap2
1.1498831160845601e-35,0.7032595413342313,0.692,0.531,2.221804156898587e-31,Neutrophils,Lrrfip1
1.447444701350755e-35,0.6271166977752949,0.369,0.175,2.796752651949929e-31,Neutrophils,Ttc7
1.7028397710023806e-35,0.7792041750042538,0.977,0.882,3.2902270055307995e-31,Neutrophils,Dusp1
1.8285233427074635e-35,0.7233500960086039,0.441,0.237,3.533072802779361e-31,Neutrophils,Wwp2
1.958605981194918e-35,0.5779063983800122,0.371,0.178,3.7844184768648205e-31,Neutrophils,Lbr
2.3515424351766447e-35,0.5464647075045774,0.998,0.906,4.543650293248313e-31,Neutrophils,Lars2
2.7718611223313783e-35,0.575406784661169,0.878,0.817,5.355790060568689e-31,Neutrophils,Ube2d3
3.956514144439001e-35,0.8552508987700465,0.505,0.331,7.644776629885038e-31,Neutrophils,Sbno1
5.113671482133111e-35,0.43526367541334215,0.256,0.091,9.880636037777599e-31,Neutrophils,Hk3
5.850945658023587e-35,0.7767645248139599,0.981,0.923,1.1305197200433174e-30,Neutrophils,Atp6v0c
9.243087333652295e-35,0.6081592036451948,0.315,0.126,1.7859493346082965e-30,Neutrophils,Gpr132
1.1044921474441398e-34,0.7968936466019412,0.805,0.697,2.134099727291567e-30,Neutrophils,Gab2
1.946664541467118e-34,0.4837190176348769,0.988,0.955,3.7613452270227656e-30,Neutrophils,Arpc1b
8.366499408372042e-34,0.8027619251564879,0.803,0.663,1.616575015685646e-29,Neutrophils,Nr4a1
1.1402653180481093e-33,0.7359993397722615,0.657,0.548,2.2032206475325567e-29,Neutrophils,Ptbp3
1.787858893691029e-33,0.820855367797593,0.596,0.445,3.454500954389806e-29,Neutrophils,Card19
2.230211688472138e-33,0.6743650734026154,0.326,0.147,4.309215024465865e-29,Neutrophils,Dgkh
5.6227776543090334e-33,0.747963459658846,0.528,0.345,1.0864330983655914e-28,Neutrophils,Susd6
7.325307430936718e-33,0.7903762091623897,0.589,0.449,1.4153959018055928e-28,Neutrophils,Klf3
1.0255068529110028e-32,0.7736493832244917,0.678,0.522,1.9814843411946396e-28,Neutrophils,Arhgdib
1.520162732162479e-32,0.7529506918619948,0.465,0.289,2.937258431084342e-28,Neutrophils,Ago2
1.8960300984661822e-32,0.6807523763760517,0.739,0.61,3.663509356256357e-28,Neutrophils,Ssh2
2.112049220233082e-32,0.7761526199716806,0.742,0.678,4.080901503334361e-28,Neutrophils,Zfand3
3.907251010513053e-32,0.6086945614667385,0.502,0.276,7.549590402513321e-28,Neutrophils,Prkcb
4.0335041931275714e-32,0.6994587451531069,0.491,0.317,7.793536801961093e-28,Neutrophils,Dhrs7
4.2910724409528513e-32,0.5909875426476687,0.401,0.205,8.2912101704091e-28,Neutrophils,Csf2ra
9.434139964382713e-32,0.6928277382403757,0.521,0.335,1.8228645239180278e-27,Neutrophils,Kdm7a
1.5319931991702534e-31,0.661666881885531,0.279,0.117,2.9601172594367636e-27,Neutrophils,Tnip1
3.6689824307191536e-31,0.5859194644824209,0.343,0.168,7.089207852635549e-27,Neutrophils,Il13ra1
3.8878250469043614e-31,0.6204309412947474,0.376,0.191,7.512055555628606e-27,Neutrophils,Bcl3
6.106578755175091e-31,0.7687294679886261,0.479,0.299,1.179913147074931e-26,Neutrophils,Zc3hav1
6.300325774934225e-31,0.7719383104130683,0.439,0.27,1.2173489462327909e-26,Neutrophils,Ppt1
1.2633423119410103e-30,0.3902418364398592,1,0.998,2.44103001513242e-26,Neutrophils,Fau
1.992420595736051e-30,0.6475631452910657,0.404,0.226,3.849755075081198e-26,Neutrophils,Mir22hg
2.241678298076733e-30,0.5044643629426476,0.279,0.12,4.331370807543863e-26,Neutrophils,Nod1
2.3400055250987065e-30,0.5371045001639615,0.392,0.21,4.521358675595721e-26,Neutrophils,Pgd
3.079546229402452e-30,0.6465997357339979,0.758,0.597,5.950299224451417e-26,Neutrophils,Elmo1
6.278008065364136e-30,0.8070210316830333,0.671,0.547,1.2130367183896585e-25,Neutrophils,Tmcc1
1.306706353222769e-29,0.5143689345004998,0.995,0.965,2.524818015697034e-25,Neutrophils,Ubc
1.410118833117625e-29,0.6216945662932885,0.366,0.19,2.724631609349875e-25,Neutrophils,Znrf1
1.48884369306712e-29,0.5703421342243826,0.347,0.17,2.876743783744289e-25,Neutrophils,Atg2a
3.7801928621759724e-29,0.676862744567371,0.326,0.162,7.304088648296414e-25,Neutrophils,Trim12a
6.457546235801237e-29,0.6139325374358535,0.338,0.172,1.247727083681515e-24,Neutrophils,Selenon
6.585770767504759e-29,0.6099357922849709,0.89,0.83,1.2725026276972695e-24,Neutrophils,Eif5
8.078791311007835e-29,0.7298645301572623,0.404,0.238,1.560984057112934e-24,Neutrophils,Lasp1
1.1639728770525534e-28,0.7057160402871899,0.441,0.277,2.2490283930409437e-24,Neutrophils,Atf7ip
1.6909031470592778e-28,0.6238577473256455,0.765,0.635,3.2671630607479367e-24,Neutrophils,Skil
2.109336718402296e-28,0.5344443824133585,0.883,0.803,4.075660407296916e-24,Neutrophils,Rbms1
2.8475739120093677e-28,0.516025028617821,0.293,0.135,5.5020823127845e-24,Neutrophils,Alas1
2.858733205347844e-28,0.6042598496058573,0.387,0.217,5.523644299373104e-24,Neutrophils,Grk2
5.848034821279099e-28,0.833605121141491,0.66,0.577,1.1299572881675475e-23,Neutrophils,Ccnd3
8.010984153800026e-28,0.5475989754016095,0.268,0.11,1.547882358197241e-23,Neutrophils,Gngt2
9.736971860693997e-28,0.6923894912003056,0.502,0.328,1.881377702923294e-23,Neutrophils,Il10rb
1.1930489167438085e-27,0.6875732732544899,0.345,0.183,2.3052091169323868e-23,Neutrophils,Cdkn2d
1.5398943495594784e-27,0.4489117964917595,0.979,0.806,2.9753838622188243e-23,Neutrophils,AY036118
1.9224721087073207e-27,0.6621717344346296,0.362,0.193,3.714600608444285e-23,Neutrophils,Cdk17
3.287955611795632e-27,0.5351780331740315,0.31,0.151,6.352987833111521e-23,Neutrophils,Tle3
8.373919139784563e-27,0.5679501337227251,0.765,0.728,1.6180086561891732e-22,Neutrophils,Ncor1
8.979259132736468e-27,0.6639718186011027,0.596,0.499,1.7349724496273404e-22,Neutrophils,Gpbp1
1.629299726910646e-26,0.6725431129378702,0.603,0.474,3.1481329323367503e-22,Neutrophils,Nup98
1.667233842353829e-26,0.8150024243983992,0.467,0.313,3.221429230196069e-22,Neutrophils,Dennd1b
2.189052615480012e-26,0.6012078001443957,0.413,0.246,4.2296874636304793e-22,Neutrophils,Pxn
2.5901335336529714e-26,0.957880265276132,0.906,0.799,5.004656013724272e-22,Neutrophils,Zeb2
3.882495352089651e-26,0.7471752861181715,0.411,0.253,7.501757519307624e-22,Neutrophils,Numb
4.296335035141245e-26,0.7251905068666995,0.716,0.645,8.301378554899914e-22,Neutrophils,Baz2b
5.0421952291204883e-26,0.5029419163504583,0.27,0.121,9.742529621706607e-22,Neutrophils,Dop1b
1.250429049474404e-25,0.5203415759311816,0.962,0.879,2.4160790093944435e-21,Neutrophils,Sat1
1.9541753444094963e-25,1.1577670727245335,0.38,0.2,3.775857600468029e-21,Neutrophils,Bcl2a1b
2.9391308125621876e-25,0.505173921202003,0.594,0.429,5.678988556032659e-21,Neutrophils,Nudt4
3.219064333416448e-25,0.7562338655967278,0.462,0.318,6.21987610502726e-21,Neutrophils,Nab1
3.6371543423522794e-25,0.43052850596959585,0.268,0.118,7.027709620293075e-21,Neutrophils,Arhgap25
1.321431799299739e-24,0.7083718045639367,0.615,0.548,2.5532705226069557e-20,Neutrophils,Supt4a
1.5576732288449578e-24,0.7686285158367557,0.371,0.213,3.0097362127742275e-20,Neutrophils,Dhx40
3.76557103142794e-24,0.48678335515093674,0.286,0.138,7.275836346925066e-20,Neutrophils,Gabpb1
5.604392419093632e-24,0.4548579260403208,0.282,0.134,1.0828807032172716e-19,Neutrophils,Rhbdf2
6.1061094790211864e-24,0.47146832609833556,0.298,0.147,1.1798224735364735e-19,Neutrophils,Unc119
9.562297306903757e-24,0.6743150809407532,0.57,0.419,1.847627085639944e-19,Neutrophils,Ankrd44
1.1808800684059186e-23,0.39586705316267135,0.754,0.501,2.281696468173916e-19,Neutrophils,Laptm5
2.1077384566203662e-23,0.6674275051263977,0.472,0.295,4.0725722458818717e-19,Neutrophils,Dclre1c
2.5130837782351337e-23,0.6278424350349471,0.357,0.189,4.855780476305925e-19,Neutrophils,Bhlhe40
3.553720670288143e-23,0.46630586630437476,0.282,0.138,6.86649907913075e-19,Neutrophils,Slc9a3r1
4.24686673480619e-23,0.5781138518903765,0.279,0.133,8.20579590499252e-19,Neutrophils,Pstpip2
4.392060745494795e-23,0.9993608799056573,0.641,0.456,8.486339772445043e-19,Neutrophils,Cd14
5.299264838595162e-23,0.6320096010116217,0.331,0.184,1.0239239521133572e-18,Neutrophils,Arfgef2
1.0841406871071847e-22,0.6600222498844914,0.373,0.23,2.0947766356285023e-18,Neutrophils,Map2k4
1.16728115596242e-22,0.5999983586655324,0.441,0.307,2.2554206495505875e-18,Neutrophils,Hnrnph2
1.2084564966582376e-22,0.5566748024601031,0.371,0.219,2.3349796428430465e-18,Neutrophils,Furin
1.6588940990402809e-22,0.5467208301231163,0.589,0.491,3.2053151781656308e-18,Neutrophils,Dazap2
2.7529321063645113e-22,0.6574627883729771,0.784,0.714,5.319215415917509e-18,Neutrophils,Zfp36l2
3.174333632917737e-22,0.5374618070265156,0.27,0.129,6.133447445523652e-18,Neutrophils,Aim2
3.8903399030249537e-22,0.4519553083885415,0.822,0.753,7.516914760624815e-18,Neutrophils,Myl12b
4.090352860238719e-22,0.5880671965794653,0.38,0.234,7.903379796553253e-18,Neutrophils,Atp11b
4.599357965475761e-22,0.5443716391680331,0.502,0.342,8.886879460892265e-18,Neutrophils,Sirpa
7.687505602228794e-22,0.44025617300238146,0.303,0.158,1.4853798324626476e-17,Neutrophils,Fes
1.0395519818318453e-21,0.4843519912532186,0.268,0.132,2.0086223392954916e-17,Neutrophils,Tfeb
1.225336359668997e-21,0.4759374707704491,0.829,0.781,2.367594914152436e-17,Neutrophils,Jak1
1.5280451408468685e-21,0.4507389644159401,0.718,0.565,2.952488821144319e-17,Neutrophils,Ninj1
1.6344841467141225e-21,0.5766270980839845,0.676,0.615,3.1581502682810275e-17,Neutrophils,Nsd3
2.330056911373403e-21,0.512178301964356,0.434,0.27,4.502135964155689e-17,Neutrophils,Cyth4
5.186256100850723e-21,0.3421192288586159,0.993,0.858,1.0020884038063767e-16,Neutrophils,Sh3bgrl3
7.014496707385831e-21,0.5473257095388059,0.364,0.22,1.3553410538010903e-16,Neutrophils,Stk40
9.301406027574477e-21,0.41025949398666944,0.268,0.13,1.7972176726479404e-16,Neutrophils,Sla
1.036824178210229e-20,0.6311677269909293,0.333,0.192,2.0033516771378047e-16,Neutrophils,Rilpl2
1.0508243060746897e-20,0.5222473992427853,0.437,0.294,2.0304027241975154e-16,Neutrophils,Smap2
1.3170721678322211e-20,0.624671785925767,0.545,0.406,2.544846842685418e-16,Neutrophils,Mapk6
1.452590966123781e-20,0.5442703054488229,0.697,0.616,2.8066962647443694e-16,Neutrophils,Uvrag
3.444321379513319e-20,0.4373899319189592,0.275,0.138,6.655117769495635e-16,Neutrophils,Limd2
3.7869932178099623e-20,0.5045623212885244,0.331,0.193,7.317228295452409e-16,Neutrophils,Inpp5a
4.021586960104384e-20,0.4569004274658451,0.263,0.13,7.77051032431369e-16,Neutrophils,Tmem38b
4.857114343644648e-20,0.5881553114221945,0.798,0.716,9.384916334790189e-16,Neutrophils,Ppp1r15a
6.006674576308062e-20,0.6367196655770195,0.908,0.712,1.1606096616342439e-15,Neutrophils,Ier3
6.370980572236381e-20,0.48815916138847126,0.805,0.788,1.2310008661675137e-15,Neutrophils,Sf3b1
7.494094804961208e-20,0.5212534333215805,0.291,0.156,1.4480089982146045e-15,Neutrophils,1600020E01Rik
9.379004387761016e-20,0.6114342978004086,0.622,0.553,1.8122112278031834e-15,Neutrophils,Coq10b
9.97602199834438e-20,0.7503903270793864,0.366,0.229,1.927566970520101e-15,Neutrophils,Cpeb2
1.175639631203943e-19,0.5179309947293831,0.418,0.281,2.2715708954122585e-15,Neutrophils,Map2k3
1.5525391713700343e-19,0.6228920796306177,0.486,0.386,2.9998161869211802e-15,Neutrophils,Gnai3
1.9762436651441473e-19,0.47217089980414156,0.324,0.189,3.818498009791522e-15,Neutrophils,Ist1
2.0489807491466332e-19,0.2521668115211415,0.27,0.135,3.9590406035011245e-15,Neutrophils,Fabp5
2.2138282633611173e-19,0.39119970504912427,0.254,0.127,4.277558970466351e-15,Neutrophils,Pgs1
7.786319345367702e-19,0.5624273533689729,0.458,0.338,1.5044726239119473e-14,Neutrophils,Dnm2
1.0251914498554917e-18,0.540708640942106,0.505,0.41,1.9808749194107813e-14,Neutrophils,Ssu72
1.2256410518803916e-18,0.46397877031642687,0.362,0.217,2.3681836404432925e-14,Neutrophils,Il10ra
1.5273401424891894e-18,0.583865578324128,0.725,0.617,2.951126623317612e-14,Neutrophils,Trps1
1.5818209180127702e-18,0.5860938727700973,0.66,0.647,3.056394377784275e-14,Neutrophils,Pak2
